country,year,primary,lower_sec,upper_sec,college
Equatorial Guinea,1965,39.1900,11.4500,2.0200,0.7600
Equatorial Guinea,1970,47.9200,18.4400,3.9600,1.3500
Equatorial Guinea,1975,58.1900,20.9000,3.6800,1.3300
Equatorial Guinea,1980,63.1900,24.2500,3.9800,1.2000
Equatorial Guinea,1985,63.5900,25.4500,4.4400,1.1200
Equatorial Guinea,1990,67.7800,27.3600,5.5600,1.4200
Equatorial Guinea,1995,70.9000,29.2800,6.1600,1.5600
Equatorial Guinea,2000,77.6700,26.1600,4.8300,1.2000
Equatorial Guinea,2005,63.7500,25.0600,5.1600,1.2400
Equatorial Guinea,2010,76.6800,32.9600,7.4900,1.7600
Equatorial Guinea,2015,78.9500,36.4900,9.0100,2.0500
Equatorial Guinea,2020,81.0500,41.0100,11.0100,2.5100
Equatorial Guinea,2025,82.6900,45.7100,14.1000,3.2500
Eritrea,2020,36.8300,28.6500,18.9000,4.1100
Eritrea,2025,42.3800,33.6200,22.5500,4.8000
Estonia,1950,98.4900,64.0200,23.1000,3.2500
Estonia,1955,99.0000,78.4000,33.8600,6.9000
Estonia,1960,99.4600,88.5200,45.3200,9.7600
Estonia,1965,99.7000,94.1500,54.8200,12.1200
Estonia,1970,99.8000,97.2500,63.4400,13.6100
Estonia,1975,99.8300,98.4200,72.4200,16.1500
Estonia,1980,99.8300,99.0300,80.1900,18.5100
Estonia,1985,99.8100,99.3000,84.3600,20.0900
Estonia,1990,99.7600,99.2900,84.5000,19.2100
Estonia,1995,99.7200,98.9200,80.3400,18.4200
Estonia,2000,99.6600,98.1500,75.0200,19.1400
Estonia,2005,99.7200,98.2400,76.9300,19.9100
Estonia,2010,99.6800,97.9700,83.2500,41.0300
Estonia,2015,99.7800,98.3200,80.1400,22.0200
Estonia,2020,122.2100,120.8500,104.6000,44.7600
Estonia,2025,122.8300,121.5100,107.0200,46.1900
Ethiopia,1950,1.7400,0.5700,0.3000,0.1000
Ethiopia,1955,2.3400,0.7900,0.4300,0.1500
Ethiopia,1960,2.8400,0.9400,0.4900,0.1800
Ethiopia,1965,3.5700,1.2400,0.6600,0.2700
Ethiopia,1970,4.7100,1.8500,1.0400,0.4300
Ethiopia,1975,6.1700,2.7400,1.5300,0.6500
Ethiopia,1980,8.1400,3.8100,2.1200,0.8500
Ethiopia,1985,10.5400,4.8900,2.6800,0.9600
Ethiopia,1990,13.2500,6.0000,3.2400,1.0300
Ethiopia,1995,16.2200,7.2900,3.9300,1.0900
Ethiopia,2000,19.5400,8.9700,4.7800,1.2100
Ethiopia,2005,25.9900,11.7300,7.1700,2.2800
Ethiopia,2010,28.3500,12.7600,6.4500,1.3200
Ethiopia,2015,31.0500,15.1800,7.8200,1.4500
Ethiopia,2020,36.7300,19.6200,10.3100,1.9000
Ethiopia,2025,43.6300,25.2400,13.5100,2.4500
Europe,1950,90.0500,59.3900,27.1700,3.3300
Europe,1955,91.6400,59.1000,28.5100,3.7900
Europe,1960,94.4000,71.1900,40.3700,5.4100
Europe,1965,95.6700,79.2200,49.5800,7.0200
Europe,1970,97.1400,85.6900,59.1700,8.4400
Europe,1975,97.9600,90.5200,66.4800,9.2700
Europe,1980,98.4600,93.2600,71.1500,10.1600
Europe,1985,98.7700,94.7300,73.1600,11.2000
Europe,1990,99.0000,95.4800,74.1600,12.4200
Europe,1995,99.1400,96.1000,76.4100,14.4500
Europe,2000,99.2100,96.5900,78.4000,17.1100
Europe,2005,99.3400,97.2800,81.2700,18.1700
Europe,2010,99.4300,97.1000,84.7600,25.6200
Europe,2015,99.5000,97.8500,84.2100,21.1500
Europe,2020,99.6000,98.0900,85.7500,21.5000
Europe,2025,99.4600,97.9400,87.0100,23.0800
Fiji,1950,42.1200,11.0500,5.5600,2.9200
Fiji,1955,50.8900,14.8000,6.8000,3.7200
Fiji,1960,56.5400,18.8000,7.5800,4.7400
Fiji,1965,68.7500,23.3800,7.8700,4.8700
Fiji,1970,80.1900,29.7000,10.8900,6.3600
Fiji,1975,85.8400,40.9800,15.5000,8.5500
Fiji,1980,91.0300,55.3100,17.9100,8.6900
Fiji,1985,94.5100,65.1700,20.8100,8.5900
Fiji,1990,96.1300,69.8300,26.6200,11.1600
Fiji,1995,96.7000,73.4900,38.9200,15.9400
Fiji,2000,97.6800,78.1200,46.9400,19.4100
Fiji,2005,97.9800,84.2200,59.8600,26.1900
Fiji,2010,98.7800,86.4000,62.0400,26.3900
Fiji,2015,99.1900,88.1500,67.8600,30.0200
Fiji,2020,99.3600,89.5600,72.6300,31.8500
Fiji,2025,99.3400,90.5800,76.1700,33.3700
Finland,1950,99.9200,30.2500,10.1900,0.3100
Finland,1955,99.9300,38.9300,20.2000,0.6600
Finland,1960,99.9400,48.9400,39.2800,1.3800
Finland,1965,99.9600,60.6800,50.5500,1.9300
Finland,1970,99.9700,69.5200,59.1700,2.1700
Finland,1975,99.9700,78.7400,67.3300,2.5700
Finland,1980,100.0000,94.5200,77.6500,3.3400
Finland,1985,100.0000,99.0200,80.7000,3.7300
Finland,1990,100.0100,99.7200,82.0000,3.9600
Finland,1995,100.0000,99.7700,82.0500,4.0600
Finland,2000,100.0000,99.7700,83.5800,4.0600
Finland,2005,100.0000,99.7500,84.1100,4.0900
Finland,2010,100.0000,99.8900,89.2900,11.7700
Finland,2015,100.0100,99.4800,84.9000,4.4200
Finland,2020,104.3700,103.8400,90.8200,8.7800
Finland,2025,104.9800,104.4200,92.5100,10.1300
France,1950,96.7800,33.7800,22.3200,3.8200
France,1955,96.4600,39.5700,27.9700,4.3200
France,1960,96.3200,47.9900,36.6900,5.8900
France,1965,96.5900,58.2900,46.9200,8.7900
France,1970,97.4600,67.1800,55.5000,11.3300
France,1975,97.8200,72.7400,60.7400,12.3800
France,1980,98.0400,79.6200,65.7800,13.5900
France,1985,98.3000,85.1500,71.1400,15.2000
France,1990,98.6600,88.5700,76.5500,18.6900
France,1995,98.9000,90.8000,80.1100,23.5900
France,2000,98.9900,92.7200,82.9000,26.7000
France,2005,99.2400,93.7100,84.6200,28.6700
France,2010,99.3300,94.7400,87.1000,37.2600
France,2015,99.5600,95.2500,87.4300,34.4600
France,2020,134.0400,130.2200,123.5700,68.7700
France,2025,135.3700,131.8900,125.8600,71.7900
French Guiana,1950,53.1500,28.2900,13.7900,1.7900
French Guiana,1955,59.7500,34.4600,18.5500,2.6600
French Guiana,1960,65.3800,40.3300,23.3500,3.6100
French Guiana,1965,69.6800,45.0100,27.9800,4.3300
French Guiana,1970,72.8100,49.0700,31.2800,4.8800
French Guiana,1975,75.6200,52.9500,34.6300,5.8200
French Guiana,1980,77.7400,56.4700,36.9800,5.5000
French Guiana,1985,79.2100,59.1000,38.7800,5.4900
French Guiana,1990,80.4200,59.8100,39.5700,6.0500
French Guiana,1995,81.4900,57.9300,37.9200,6.4500
French Guiana,2000,83.7500,60.2400,39.8200,6.8600
French Guiana,2005,83.2900,59.1900,42.1200,13.0900
French Guiana,2010,84.2100,60.1100,39.3000,7.0700
French Guiana,2015,87.2700,64.9100,44.0900,8.1300
French Guiana,2020,88.9200,68.9800,48.3200,8.7700
French Guiana,2025,89.8800,72.5000,52.3400,9.7700
French Polynesia,1950,45.1100,17.9700,8.4400,2.6000
French Polynesia,1955,55.3700,25.7200,13.0400,4.1300
French Polynesia,1960,62.9800,31.5800,16.8300,5.6800
French Polynesia,1965,71.2200,40.2300,24.1100,8.8200
French Polynesia,1970,80.9900,52.4400,32.9600,11.8200
French Polynesia,1975,86.0200,59.7600,38.4200,12.2500
French Polynesia,1980,88.6200,65.0000,43.3100,12.2500
French Polynesia,1985,91.2300,70.6600,47.7800,12.6800
French Polynesia,1990,93.5100,77.1000,51.7400,14.1700
French Polynesia,1995,95.7000,82.8000,56.7100,16.4300
French Polynesia,2000,97.5400,88.3400,64.9400,19.0000
French Polynesia,2005,98.2000,92.2500,71.9500,23.3200
French Polynesia,2010,99.0200,95.0100,76.4000,22.5800
French Polynesia,2015,99.3200,96.2400,80.9800,25.7900
French Polynesia,2020,99.4700,96.8500,84.1200,26.1200
French Polynesia,2025,99.4700,97.1400,86.3700,27.8000
Gabon,1950,3.5900,0.5100,0.2200,0.0500
Gabon,1955,8.0000,1.5700,0.6500,0.1600
Gabon,1960,14.9800,4.0700,1.5600,0.4300
Gabon,1965,24.4300,8.0800,2.8000,0.8300
Gabon,1970,37.2400,15.9800,4.8100,1.5900
Gabon,1975,52.2400,24.2900,7.4100,2.3500
Gabon,1980,65.1300,34.7500,8.4700,2.7000
Gabon,1985,71.7900,37.2100,7.5500,2.2400
Gabon,1990,75.6000,37.5900,8.6700,2.3000
Gabon,1995,77.5500,40.5500,10.4000,2.3400
Gabon,2000,79.0200,43.9500,11.1400,2.9600
Gabon,2005,82.4100,45.7700,12.0900,3.0200
Gabon,2010,84.9500,49.0700,19.5600,6.5900
Gabon,2015,84.9800,47.1400,13.6600,2.8300
Gabon,2020,83.8800,48.9800,15.2900,3.1800
Gabon,2025,84.2700,52.3500,18.3500,3.8100
Gambia,1950,0.0400,0.0300,0.0100,0.0000
Gambia,1955,0.3100,0.2200,0.0800,0.0100
Gambia,1960,1.7400,1.3200,0.5200,0.0900
Gambia,1965,7.4400,6.0300,2.4200,0.6100
Gambia,1970,10.5400,8.5600,3.4400,0.8700
Gambia,1975,13.0700,10.6900,4.3200,1.1000
Gambia,1980,15.8300,12.9700,5.3800,1.3600
Gambia,1985,20.6900,16.4700,7.2000,1.8700
Gambia,1990,28.0600,21.5200,8.8800,2.5100
Gambia,1995,32.6900,25.1400,10.3500,2.3700
Gambia,2000,39.6800,30.4000,14.7500,2.3900
Gambia,2005,48.9300,38.0000,18.8600,3.0100
Gambia,2010,55.9800,46.6800,28.7600,5.9800
Gambia,2015,62.8500,50.4700,26.0900,4.0500
Gambia,2020,65.3800,54.1500,29.0400,4.5100
Gambia,2025,70.6200,60.3300,33.5600,5.2900
Georgia,1950,91.0600,72.0700,57.5700,11.8800
Georgia,1955,95.0000,83.4100,70.4000,15.4200
Georgia,1960,97.3200,90.5800,78.8200,17.4200
Georgia,1965,98.5900,94.7600,85.2700,19.9800
Georgia,1970,99.0900,97.2300,90.7100,24.1300
Georgia,1975,99.3000,98.1000,92.4800,24.0900
Georgia,1980,99.4400,98.4900,93.6700,24.8600
Georgia,1985,99.4700,98.7200,94.5100,25.5800
Georgia,1990,99.4900,98.7700,94.6800,25.9500
Georgia,1995,99.5300,98.8300,94.3400,26.5000
Georgia,2000,99.5000,98.5800,92.1800,26.3500
Georgia,2005,99.5000,98.5800,92.8100,27.4700
Georgia,2010,99.3700,98.3500,93.8600,48.2100
Georgia,2015,99.4900,98.5600,93.7900,30.7500
Georgia,2020,129.8800,128.9800,125.0800,60.5800
Georgia,2025,130.4400,129.5300,126.0100,61.7400
Germany,1950,99.9900,94.6400,42.9300,3.3200
Germany,1955,99.9900,95.3100,51.3700,4.4800
Germany,1960,100.0000,96.6600,60.2600,5.6200
Germany,1965,100.0000,96.8700,67.3200,7.1500
Germany,1970,99.9900,96.4700,69.3300,7.6800
Germany,1975,99.9900,96.8800,72.2500,9.0300
Germany,1980,99.9900,96.7300,73.6700,9.9200
Germany,1985,100.0000,96.8000,74.0300,10.6800
Germany,1990,99.9900,96.6900,74.8500,11.4100
Germany,1995,99.9900,96.1800,73.9900,12.0600
Germany,2000,100.0000,96.5700,74.2500,13.6000
Germany,2005,100.0000,97.6400,75.6900,14.4700
Germany,2010,99.9900,97.4400,86.8800,39.5300
Germany,2015,99.9900,98.8600,77.6700,16.9500
Germany,2020,116.8700,115.7700,96.1200,33.7800
Germany,2025,118.1000,116.9400,98.7200,36.7500
Ghana,1950,22.5500,18.6400,4.1600,0.9400
Ghana,1955,26.4000,22.0700,5.2300,1.2100
Ghana,1960,29.9200,24.9800,6.0000,1.4300
Ghana,1965,37.7300,32.2300,8.7900,2.2000
Ghana,1970,44.9200,39.0400,10.6000,2.5700
Ghana,1975,55.9900,48.8400,12.9900,2.9100
Ghana,1980,56.4600,49.0400,12.3100,2.5300
Ghana,1985,56.3800,48.3200,11.1400,2.0800
Ghana,1990,56.9100,48.5400,11.2400,1.9000
Ghana,1995,59.5300,51.0000,14.5600,2.0500
Ghana,2000,63.2900,55.4000,18.8300,2.5200
Ghana,2005,68.0000,58.6500,21.9500,2.7800
Ghana,2010,73.4600,60.1700,24.8200,2.8800
Ghana,2015,72.8700,60.8700,27.2600,3.1200
Ghana,2020,77.8200,66.4200,32.0900,3.7200
Ghana,2025,81.3200,70.7900,36.7100,4.1600
Greece,1950,65.7200,20.6000,15.5200,2.4700
Greece,1955,74.1700,25.7400,19.8900,3.4700
Greece,1960,76.9200,29.4700,22.1600,4.5100
Greece,1965,89.2600,36.8900,28.8900,6.3100
Greece,1970,94.6600,45.2400,36.6800,8.4700
Greece,1975,97.0300,58.5500,47.7200,11.3000
Greece,1980,97.8600,67.5100,56.5500,12.8100
Greece,1985,98.1600,77.2500,64.4800,14.6600
Greece,1990,98.2600,84.4200,70.1900,16.2400
Greece,1995,98.1300,88.1200,74.4400,17.8600
Greece,2000,97.8700,89.1600,77.8100,20.6200
Greece,2005,98.0300,90.6900,81.6200,22.4700
Greece,2010,97.7600,92.3700,86.0700,33.1600
Greece,2015,98.3000,93.1500,87.5000,27.2500
Greece,2020,126.0800,121.3800,117.1700,54.9400
Greece,2025,127.0700,122.6400,119.0300,57.1700
Grenada,2020,96.7200,82.3500,72.1400,21.2500
Grenada,2025,96.4700,84.5100,74.3900,22.0800
Guadeloupe,1950,54.6800,18.4900,8.3300,1.8900
Guadeloupe,1955,64.9600,26.5600,13.3200,2.9000
Guadeloupe,1960,73.9600,35.6800,19.5300,4.0500
Guadeloupe,1965,78.5300,40.1200,22.8700,4.6400
Guadeloupe,1970,83.9000,49.1500,29.7900,5.6500
Guadeloupe,1975,87.9200,57.1900,36.7300,6.6100
Guadeloupe,1980,90.7500,64.9100,43.1400,6.7400
Guadeloupe,1985,93.0500,72.3300,49.7900,6.9400
Guadeloupe,1990,94.7500,77.1600,55.1400,8.3900
Guadeloupe,1995,95.8900,79.7200,58.8000,10.4800
Guadeloupe,2000,96.9300,82.5100,63.0200,11.5300
Guadeloupe,2005,97.7400,86.3800,72.8200,22.2800
Guadeloupe,2010,98.0700,86.5400,68.7300,13.1400
Guadeloupe,2015,98.2200,87.9800,71.8900,14.7300
Guadeloupe,2020,98.4200,89.4600,74.6300,14.8300
Guadeloupe,2025,98.2400,90.1200,76.0600,15.5600
Guam,2020,99.3600,89.5200,72.5500,31.8000
Guam,2025,98.1700,89.5200,75.2800,32.9500
Guatemala,1950,15.3600,6.3300,2.9800,0.3200
Guatemala,1955,16.7600,7.3800,3.5100,0.4100
Guatemala,1960,18.1300,8.4700,4.0500,0.5100
Guatemala,1965,20.6500,10.0300,4.7600,0.6000
Guatemala,1970,24.5300,12.5600,6.1900,0.8200
Guatemala,1975,29.2100,15.2200,7.6300,1.0300
Guatemala,1980,34.0900,18.3600,9.3300,1.2500
Guatemala,1985,39.0200,21.6400,10.7300,1.3900
Guatemala,1990,43.6500,24.1600,11.5300,1.4600
Guatemala,1995,47.3600,27.1000,12.9800,1.6000
Guatemala,2000,51.8000,31.1600,15.0800,1.7700
Guatemala,2005,57.4200,36.1300,17.6200,1.9200
Guatemala,2010,66.4700,42.8400,20.4900,2.2500
Guatemala,2015,74.1700,49.5500,27.4600,6.7200
Guatemala,2020,78.6600,52.2300,25.4500,2.8100
Guatemala,2025,79.6800,56.0700,28.6300,3.1700
Guinea,1950,1.5600,0.7100,0.2300,0.0700
Guinea,1955,2.0900,1.0200,0.4500,0.1900
Guinea,1960,3.4100,1.8000,0.8400,0.3600
Guinea,1965,5.3000,3.1000,1.5300,0.6600
Guinea,1970,8.9500,5.3400,2.7700,1.2200
Guinea,1975,13.9800,9.3800,4.7900,2.0500
Guinea,1980,15.4900,10.3600,5.1200,2.1600
Guinea,1985,15.8100,9.1600,3.4800,1.4100
Guinea,1990,16.4800,9.1100,3.4400,1.3300
Guinea,1995,16.9400,9.4700,3.7400,1.4300
Guinea,2000,19.8300,12.6200,5.5300,2.1200
Guinea,2005,26.5900,17.3600,7.8600,2.9200
Guinea,2010,33.8900,24.3600,15.6200,9.7100
Guinea,2015,42.6800,29.6100,14.3300,4.9000
Guinea,2020,43.9000,31.4200,15.6000,5.3800
Guinea,2025,50.5600,37.6100,19.1400,6.5300
Guinea-Bissau,1950,0.8000,0.6200,0.2200,0.0200
Guinea-Bissau,1955,1.3600,1.0500,0.4600,0.0500
Guinea-Bissau,1960,2.2600,1.7200,0.8200,0.0800
Guinea-Bissau,1965,3.8100,2.8600,1.4400,0.1300
Guinea-Bissau,1970,6.5700,4.8500,2.5500,0.2100
Guinea-Bissau,1975,9.6900,6.9800,4.0200,0.3300
Guinea-Bissau,1980,13.9100,9.8900,5.5900,0.3600
Guinea-Bissau,1985,19.9000,13.8200,7.5700,0.3900
Guinea-Bissau,1990,23.8100,15.3500,7.9700,0.3300
Guinea-Bissau,1995,28.7500,18.2400,8.9500,0.3100
Guinea-Bissau,2000,34.9500,22.3500,10.7600,0.2600
Guinea-Bissau,2005,41.5600,25.4000,11.9400,0.2900
Guinea-Bissau,2010,49.2700,29.7600,16.8200,0.7000
Guinea-Bissau,2015,51.1200,28.0200,12.5900,0.3400
Guinea-Bissau,2020,46.0400,26.4200,12.1700,0.3500
Guinea-Bissau,2025,48.8300,29.7800,14.1700,0.4100
Guyana,1950,60.9900,32.7200,11.5500,2.6500
Guyana,1955,67.3300,38.2000,14.4700,3.5000
Guyana,1960,71.9800,41.6100,16.6100,4.4400
Guyana,1965,78.1700,50.3500,21.7400,5.8200
Guyana,1970,83.8900,59.6900,27.6500,7.0600
Guyana,1975,87.7200,65.5400,31.9100,7.3400
Guyana,1980,89.9600,68.5700,34.9100,6.4600
Guyana,1985,92.2300,71.6600,37.8400,5.7400
Guyana,1990,93.4600,74.5500,40.3200,6.0400
Guyana,1995,94.6100,79.4000,45.6400,7.0700
Guyana,2000,95.8900,83.0000,52.4400,13.1300
Guyana,2005,96.6200,87.1600,53.7400,9.7800
Guyana,2010,96.3800,89.2500,58.4200,10.4000
Guyana,2015,96.6400,91.0400,62.6500,11.3000
Guyana,2020,97.1300,92.6400,66.4200,11.7000
Guyana,2025,97.3100,93.5900,69.4800,12.4800
Haiti,1950,9.1100,5.2100,2.1700,0.0500
Haiti,1955,10.4700,6.2000,2.5300,0.0600
Haiti,1960,12.2500,7.3400,2.8800,0.0600
Haiti,1965,13.8800,7.9900,3.2900,0.0700
Haiti,1970,16.5600,9.9800,4.2100,0.0800
Haiti,1975,19.8100,12.2500,5.0800,0.0800
Haiti,1980,24.6200,15.5200,6.5300,0.1000
Haiti,1985,31.5600,20.6900,8.5200,0.1400
Haiti,1990,40.0500,27.6000,10.9500,0.1800
Haiti,1995,45.4800,32.4300,13.2300,0.2100
Haiti,2000,57.8900,41.9600,21.1800,0.7800
Haiti,2005,60.1300,41.9700,16.4300,0.2300
Haiti,2010,53.8800,40.0600,16.9300,0.2300
Haiti,2015,57.3600,45.5300,20.5200,0.2800
Haiti,2020,62.9700,52.5400,24.9700,0.3300
Haiti,2025,67.7400,58.7000,29.2600,0.4400
Honduras,1950,10.7300,3.9200,2.3600,0.3500
Honduras,1955,12.9600,5.0700,3.1700,0.5000
Honduras,1960,16.5000,6.8000,4.3300,0.7000
Honduras,1965,21.0200,8.9900,5.7300,0.9300
Honduras,1970,27.0900,11.5100,7.2800,1.2500
Honduras,1975,33.7000,14.2800,8.9500,1.5900
Honduras,1980,39.8500,17.5300,10.7800,1.9600
Honduras,1985,46.1500,21.2900,12.7000,2.3400
Honduras,1990,51.8100,23.4400,13.5800,2.4700
Honduras,1995,56.3400,24.6800,14.1100,2.4700
Honduras,2000,60.6600,26.7500,15.2000,2.5500
Honduras,2005,65.6400,32.2100,18.5400,3.0600
Honduras,2010,70.9700,39.0200,25.0600,5.9500
Honduras,2015,73.8900,43.5600,25.7000,4.2200
Honduras,2020,74.3400,48.3700,29.4300,4.7900
Honduras,2025,77.1800,54.6400,34.2300,5.6300
Hong Kong Special Administrative Region of China,1950,31.8500,13.9400,8.4500,2.1600
Hong Kong Special Administrative Region of China,1955,41.3300,20.8500,12.8400,3.8100
Hong Kong Special Administrative Region of China,1960,54.1800,32.0200,20.6300,6.6900
Hong Kong Special Administrative Region of China,1965,64.7500,39.1300,24.2500,6.6700
Hong Kong Special Administrative Region of China,1970,73.0400,44.6400,27.0200,6.3100
Hong Kong Special Administrative Region of China,1975,80.1500,50.2100,31.0900,7.6400
Hong Kong Special Administrative Region of China,1980,87.5000,60.8900,41.3900,9.9300
Hong Kong Special Administrative Region of China,1985,93.6400,74.8400,55.1200,14.1500
Hong Kong Special Administrative Region of China,1990,96.4700,84.8500,62.9200,18.7000
Hong Kong Special Administrative Region of China,1995,97.7800,88.5800,66.6400,23.2200
Hong Kong Special Administrative Region of China,2000,98.5000,92.2600,74.0200,27.7100
Hong Kong Special Administrative Region of China,2005,99.2500,94.9200,81.4300,32.0700
Hong Kong Special Administrative Region of China,2010,99.5700,97.5100,89.0000,41.4400
Hong Kong Special Administrative Region of China,2015,99.7900,97.7300,90.7300,41.7900
Hong Kong Special Administrative Region of China,2020,141.3700,139.4900,134.4000,83.0600
Hong Kong Special Administrative Region of China,2025,141.9100,139.6800,135.1400,85.9000
Hungary,1950,98.8100,67.9500,17.2800,3.8700
Hungary,1955,98.8100,77.3900,18.3000,5.0900
Hungary,1960,99.0600,88.5800,22.3600,5.7400
Hungary,1965,99.2800,94.5200,45.6500,9.3700
Hungary,1970,99.3900,97.0500,64.0000,10.0300
Hungary,1975,99.4600,97.7800,67.7700,10.1200
Hungary,1980,99.3800,97.5100,71.8100,11.8300
Hungary,1985,99.4000,97.8600,76.1200,14.3000
Hungary,1990,99.5300,98.3000,77.7500,15.9200
Hungary,1995,99.5900,98.4800,78.7200,18.4800
Hungary,2000,99.5800,98.4700,81.3100,22.9100
Hungary,2005,99.6300,98.9700,83.3200,25.1000
Hungary,2010,99.5900,98.4600,86.5300,34.0900
Hungary,2015,99.6900,99.4200,86.3000,31.0900
Hungary,2020,131.0900,130.8700,119.5500,62.3400
Hungary,2025,132.4900,132.2600,122.2000,65.2100
Iceland,1950,99.9900,99.9800,30.1500,1.9500
Iceland,1955,99.9900,99.9200,32.8800,2.3500
Iceland,1960,99.9900,99.9100,37.2500,2.8400
Iceland,1965,99.9800,99.9400,41.9700,3.5800
Iceland,1970,100.0000,99.9300,48.1400,4.7200
Iceland,1975,99.9800,99.9500,52.0900,5.4100
Iceland,1980,99.9900,99.9600,54.5700,5.6300
Iceland,1985,99.9800,99.9300,55.8500,5.7900
Iceland,1990,99.9700,99.9200,55.7600,6.2200
Iceland,1995,99.9700,99.9400,57.0300,6.7300
Iceland,2000,99.9800,99.9600,57.8000,6.5800
Iceland,2005,99.9800,99.9600,58.9000,6.8000
Iceland,2010,99.9600,99.9600,63.7700,9.8400
Iceland,2015,99.9600,99.9500,60.8300,7.5000
Iceland,2020,107.7700,107.7600,71.6800,15.5800
Iceland,2025,108.6200,108.4800,75.6500,17.5100
India,1950,18.9200,10.3300,5.8100,1.4000
India,1955,21.8700,12.4900,7.5700,1.9500
India,1960,26.1400,15.2900,10.4900,2.9600
India,1965,29.5100,18.1400,12.5300,3.4600
India,1970,34.2900,22.0000,15.3700,4.3600
India,1975,39.9400,26.6200,19.0500,5.5900
India,1980,43.9600,30.1900,21.3300,6.1600
India,1985,47.1100,33.1800,23.1700,6.6300
India,1990,50.8900,36.7400,25.7600,7.3300
India,1995,55.5700,41.1100,28.7500,7.9900
India,2000,61.0800,46.3200,32.5800,9.5300
India,2005,68.3400,53.7700,39.0500,11.7100
India,2010,73.6500,58.3900,43.7200,16.2100
India,2015,80.0600,67.0900,51.6400,16.7900
India,2020,85.7800,75.2400,60.2000,19.2600
India,2025,89.7400,81.4600,67.3200,22.1900
Indonesia,1950,29.5700,4.5300,2.1700,0.1600
Indonesia,1955,34.3000,6.6100,3.6000,0.3100
Indonesia,1960,41.1300,10.6100,6.0200,0.5200
Indonesia,1965,51.2200,15.1000,8.6200,0.8500
Indonesia,1970,59.6600,19.7200,11.6300,1.2800
Indonesia,1975,69.0600,25.0200,14.6700,1.6700
Indonesia,1980,74.2300,28.7200,17.2900,2.1700
Indonesia,1985,80.1000,36.5300,23.6900,2.9800
Indonesia,1990,86.4800,47.8400,31.1400,3.2800
Indonesia,1995,91.2500,55.1300,33.9000,3.2800
Indonesia,2000,93.3100,60.5000,36.7800,3.7300
Indonesia,2005,94.0400,66.4900,44.1100,4.7000
Indonesia,2010,95.1500,72.9500,51.2400,5.8000
Indonesia,2015,95.1500,76.6400,58.0500,7.5500
Indonesia,2020,104.4900,89.0400,73.1500,16.5700
Indonesia,2025,106.3600,93.6100,80.1000,19.2400
Iran (Islamic Republic of),1950,12.4600,4.7400,2.2900,0.7100
Iran (Islamic Republic of),1955,13.7400,5.8200,3.0500,1.1200
Iran (Islamic Republic of),1960,19.3200,9.4000,5.2800,1.9700
Iran (Islamic Republic of),1965,29.7900,16.5000,9.7800,3.6100
Iran (Islamic Republic of),1970,38.1200,22.2300,13.9600,4.8700
Iran (Islamic Republic of),1975,47.6700,29.4100,19.0600,6.3000
Iran (Islamic Republic of),1980,56.0800,37.3600,24.3200,7.0500
Iran (Islamic Republic of),1985,66.1500,45.3000,27.5500,7.9000
Iran (Islamic Republic of),1990,73.3600,48.7500,28.9200,9.8400
Iran (Islamic Republic of),1995,80.3800,55.2600,33.5300,11.4600
Iran (Islamic Republic of),2000,87.2700,65.8800,41.6000,11.9100
Iran (Islamic Republic of),2005,89.8400,72.2600,46.6900,13.8700
Iran (Islamic Republic of),2010,92.6200,77.4100,52.3000,17.6800
Iran (Islamic Republic of),2015,93.7500,82.5300,55.5400,19.2700
Iran (Islamic Republic of),2020,94.6600,86.6200,61.3000,20.6700
Iran (Islamic Republic of),2025,95.1200,89.3400,65.9400,23.2100
Iraq,1950,11.5300,4.0500,2.0000,0.5700
Iraq,1955,13.3200,6.1100,2.9900,0.9300
Iraq,1960,19.7400,10.1400,5.9200,1.9200
Iraq,1965,29.7200,16.8300,10.6800,3.6900
Iraq,1970,38.6700,22.2800,12.6700,4.0000
Iraq,1975,44.7600,25.1800,14.6500,4.8000
Iraq,1980,53.8900,32.0600,19.9300,6.4000
Iraq,1985,61.2500,37.0400,23.3500,7.6300
Iraq,1990,67.7900,38.0800,23.0700,7.2600
Iraq,1995,69.6400,36.7600,20.8200,6.9700
Iraq,2000,67.8600,35.5800,19.8200,7.2200
Iraq,2005,67.4000,38.6000,22.7900,8.1000
Iraq,2010,64.4000,36.4200,21.4100,8.4100
Iraq,2015,65.2400,43.5300,28.4500,9.1100
Iraq,2020,69.0100,51.4400,34.8500,11.3300
Iraq,2025,71.8700,58.2600,40.6700,12.9700
Ireland,1950,98.9400,36.7600,21.2200,5.5600
Ireland,1955,98.9900,38.6400,25.3600,7.0000
Ireland,1960,99.1600,45.4700,30.4200,8.9800
Ireland,1965,99.3800,54.6200,37.7200,10.7900
Ireland,1970,99.5500,62.6900,44.0200,13.5000
Ireland,1975,99.4900,75.2300,53.4000,16.0100
Ireland,1980,99.6000,84.8300,63.4500,19.2300
Ireland,1985,99.6600,90.1000,70.0900,22.0500
Ireland,1990,99.6400,93.5300,77.7800,26.5400
Ireland,1995,99.5100,95.0600,82.1200,30.2400
Ireland,2000,99.5000,96.2400,87.6500,33.1500
Ireland,2005,99.5500,97.5500,90.1200,34.4200
Ireland,2010,99.5100,97.7500,91.7900,61.2300
Ireland,2015,99.5500,98.8100,93.2300,36.9600
Ireland,2020,137.2000,136.6000,131.9800,74.6200
